Tipo de Incidencia,Clave de incidencia,ID de la incidencia,Resumen,Parent summary,Prioridad,Estado,Sprint de ejecución,Tipo de prueba,Atributo,Nivel de prueba,Tag0,Tag1,Tag2,Etapa de la prueba,Ambiente,Reportado,Fecha Reporte,Versión de corrección 1,Desarrollador,Sprint última regresión,En qué versión fue corregido?,Estrategia de ejecución
Test Case,ASE-T2449,NGA-E11295,P / Calculation: (W) Records of New Time Off Requests submitted with different status in a pending segment,,Happy Path,Pass,Jun/02/2025 - Jun/15/2025,Regression,Calcs,End-to-End,Abacus,,High,Done,Test1,Paolo Calderon,2/6/2025,0,Nicole Gagneux,Platform_202506.0 - Abacus,Platform_202506.2,Automated
Test Case,ASE-T2467,NGA-E11291,"P/ Exhaustion: (W, fwd (5)) Consecutive case (HB: INTL)","ASE-133,ASE-393,ASE-589",Normal,Pass,Jun/02/2025 - Jun/15/2025,Functional,Calcs,End-to-End,Abacus,,High,Done,Test1,Paolo Calderon,3/6/2025,0,Nicole Gagneux,Platform_202506.0 - Abacus,Platform_202506.2,Automated
Test Case,ASE-T2471,NGA-E11306,"P/ RWW: (W, fwd, 6) Consecutive - Full week lost, holiday falls on all the scheduled workdays and non-working days.","ASE-133,ASE-393,ASE-589",Happy Path,Pass,Jun/02/2025 - Jun/15/2025,Functional,Calcs,End-to-End,Abacus,,High,Done,Test1,,2/6/2025,0,Wara Rojas,Platform_202506.0 - Abacus,Platform_202506.2,Automation Not Planned
Test Case,ASE-T2473,NGA-E11305,"P/ RWW: (W, fwd, 6) Intermittent - Full week lost, holiday falls on all the scheduled workdays","ASE-133,ASE-393,ASE-589",Happy Path,Pass,Jun/02/2025 - Jun/15/2025,Functional,Calcs,End-to-End,Abacus,,High,Done,Test1,Maria Cancqui,2/6/2025,0,Wara Rojas,Platform_202506.0 - Abacus,Platform_202506.2,Automation Not Planned
Test Case,ASE-T2479,NGA-E11293,"P/ INLT: (W, fwd, 6) Consecutive - Full week lost, holiday falls on scheduled workday","ASE-133,ASE-393,ASE-589",Happy Path,Pass,Jun/02/2025 - Jun/15/2025,Functional,Calcs,End-to-End,Abacus,,High,Done,Test1,Maria Luisa Silva,3/6/2025,0,Nicole Gagneux,Platform_202506.0 - Abacus,Platform_202506.2,Automation Not Planned
Test Case,ASE-T2486,NGA-E11292,"P/ INLT: (R, fwd, 6) Consecutive - Full week lost, holidays falls on all scheduled workdays","ASE-133,ASE-393,ASE-589",Normal,Pass,Jun/02/2025 - Jun/15/2025,Functional,Calcs,End-to-End,Abacus,,High,Done,Test1,Alexandre Norberto,3/6/2025,0,Nicole Gagneux,Platform_202506.0 - Abacus,Platform_202506.2,Automation Not Planned
Test Case,ASE-T2492,NGA-E11307,"P/ RWW: (W, fwd, 6) Consecutive - Less than a full week lost, holiday falls on scheduled work day","ASE-133,ASE-393,ASE-589",Happy Path,Pass,Jun/02/2025 - Jun/15/2025,Functional,Calcs,End-to-End,Abacus,,High,Done,Test1,Alexandre Norberto,2/6/2025,0,Wara Rojas,Platform_202506.0 - Abacus,Platform_202506.2,Automation Planned
Test Case,ASE-T2506,NGA-E11298,"P / Calculation: (W) Create a new consecutive case, existing customized policy",ASE-1270,Low,Pass,Jun/02/2025 - Jun/15/2025,Regression,Calcs,End-to-End,Abacus,,High,Done,Test1,Matheus Dias,2/6/2025,0,Wara Rojas,Platform_202506.0 - Abacus,Platform_202506.2,Automation Planned
Test Case,ASE-T2568,NGA-E11290,"E / Consecutive: (W) (RB,12m) Submit consecutive case in a current period window",ASE-398,Happy Path,Pass,Jun/02/2025 - Jun/15/2025,Functional,Calcs,End-to-End,Abacus,,High,Done,Test1,Rani Patha,3/6/2025,0,Monica Apaza,Platform_202506.0 - Abacus,Platform_202506.2,Automation Planned
Test Case,ASE-T2573,NGA-E13911,"P/ RWW: (W) Intermittent - Less than full week lost, one holiday falls on scheduled workday","ASE-133,ASE-393,ASE-589",Happy Path,Fail,Nov/03/2025 - Nov/16/2025,Functional,Calcs,End-to-End,Abacus,,High,Done,Test1,Rani Patha,6/11/2025,0,Wara Rojas,Platform_202511.0 - Abacus,,Automation Planned
Test Case,ASE-T2584,NGA-E13912,"P/ RWW: (F%) Intermittent - Less than full week lost, one holiday falls on scheduled workday","ASE-133,ASE-393,ASE-589",Happy Path,Fail,Nov/03/2025 - Nov/16/2025,Functional,Calcs,End-to-End,Abacus,,High,Done,Test1,Rani Patha,6/11/2025,0,Wara Rojas,Platform_202511.0 - Abacus,,Automation Planned
Test Case,ASE-T57,NGA-E10654,P/ Gain Back: (F%)(RB-12m) Entitlement exhausted in a consecutive case and gained back during a consecutive case,ASE-1224,Happy Path,Fail,Mar/17/2025 - Mar/30/2025,Functional,Calcs,End-to-End,Abacus,,High,Done,Stage,Rani Patha,21/03/2025,0,Nicole Gagneux,NGA-12429 Leap Year Entitlement - Rolling Back Accrual (PSD-6291),,Automation Planned
Test Case,ASE-T57,NGA-E10722,P/ Gain Back: (F%)(RB-12m) Entitlement exhausted in a consecutive case and gained back during a consecutive case,ASE-1224,Happy Path,Pass,Mar/24/2025 - Apr/06/2025,Functional,Calcs,End-to-End,Abacus,,High,Done,Dev5,Rani Patha,24/03/2025,0,Nicole Gagneux,NGA-12429 Leap Year Entitlement - Rolling Back Accrual (PSD-6291),,Automation Planned
Test Case,NGA-T10024,NGA-E10693,Insights Tenant Schema - health_care_provider view,"NGA-8545,NGA-12652",High,Pass,Mar/17/2025 - Mar/30/2025,Functional,Insights,End-to-End,Sirius,,High,Done,,Rani Patha,20/03/2025,0,Matheus Dias,NGA-12652 - [ETL] Add new organization fields to employee dimension,,Automation Planned
Test Case,NGA-T10024,NGA-E14347,Insights Tenant Schema - health_care_provider view,"NGA-8545,NGA-12652",High,Pass,Nov/17/2025 - Nov/30/2025,Functional,Insights,End-to-End,Sirius,,High,Done,,,21/11/2025,0,Matheus Dias,NGA-17388 - [Sisense] Update health_care_provider view to consider new dim_health_care_provider_case relationship table,,Automation Planned
Test Case,NGA-T10080,NGA-E11175,Insights Datasource - Health Care Provider - core-health-care-provider data model,"NGA-7111,NGA-7326,NGA-7612,NGA-8086,NGA-8531,NGA-8536,NGA-8544,NGA-8691,NGA-8707,NGA-9266,NGA-9357,NGA-9528,NGA-9634,NGA-10686,NGA-10837,NGA-10850,NGA-11205,NGA-11296,NGA-11493,NGA-11595,NGA-12653,NGA-14607",High,Pass,May/19/2025 - Jun/01/2025,Regression,Insights,End-to-End,Sirius,,Medium,Done,,Rani Patha,19/05/2025,0,Matheus Dias,NGA-14607 - [Sisense] Add Case Work Related fields to Sisense datasources,,Automation Planned
Test Case,NGA-T10080,NGA-E11216,Insights Datasource - Health Care Provider - core-health-care-provider data model,"NGA-7111,NGA-7326,NGA-7612,NGA-8086,NGA-8531,NGA-8536,NGA-8544,NGA-8691,NGA-8707,NGA-9266,NGA-9357,NGA-9528,NGA-9634,NGA-10686,NGA-10837,NGA-10850,NGA-11205,NGA-11296,NGA-11493,NGA-11595,NGA-12653,NGA-14607",High,Pass,May/19/2025 - Jun/01/2025,Regression,Insights,End-to-End,Sirius,,Medium,Done,,Rani Patha,20/05/2025,0,Matheus Dias,NGA-12653 - [Sisense] Add new organization fields to employee related datasources,,Automation Planned
Test Case,NGA-T10087,NGA-E11217,Insights Datasource - Employee Job - core-employee-job data model,"NGA-7111,NGA-8539,NGA-9266,NGA-10837,NGA-10850,NGA-11205,NGA-11493,NGA-11595,NGA-12653",Normal,Pass,May/19/2025 - Jun/01/2025,Regression,Insights,System,Sirius,,Medium,Done,,Rani Patha,20/05/2025,0,,NGA-12653 - [Sisense] Add new organization fields to employee related datasources,,Automation Planned
Test Case,NGA-T10196,NGA-E12171,Insights - ETL All entities,"NGA-7941,NGA-8245",Normal,Pass,Aug/04/2025 - Aug/17/2025,Functional,Insights,End-to-End,Sirius,,High,Done,,Rani Patha,6/8/2025,0,Carlos Santiago,NGA-8245 - Adjust data discrepancies between MongoDB and Aurora periodically,,Automation Planned
Test Case,NGA-T10205,NGA-E10920,Shares with Customer Level Core Policy,"NGA-10108,NGA-11721",Normal,Pass,Apr/07/2025 - Apr/20/2025,Functional,AbsenceTracker,System,Swift,,High,,DEV4,Rani Patha,10/4/2025,0,Maximiliano Sosa,,,Automation Planned
Test Case,NGA-T10207,NGA-E10921,Shares with Employer Level Core Policy,"NGA-10108,NGA-11721",Normal,Pass,Apr/07/2025 - Apr/20/2025,Functional,AbsenceTracker,System,Swift,,High,,DEV4,Rani Patha,10/4/2025,0,Maximiliano Sosa,,,Automation Planned
Test Case,NGA-T10209,NGA-E10922,Decrements from Customer Level Core Policy,"NGA-10108,NGA-11721",Normal,Pass,Apr/07/2025 - Apr/20/2025,Functional,AbsenceTracker,System,Swift,,High,,DEV4,Rani Patha,10/4/2025,0,Maximiliano Sosa,,,Automation Planned
Test Case,NGA-T10211,NGA-E10923,Decrements from Employer Level Core Policy,"NGA-10108,NGA-11721",Normal,Pass,Apr/07/2025 - Apr/20/2025,Functional,AbsenceTracker,System,Swift,,High,,DEV4,Rani Patha,10/4/2025,0,Maximiliano Sosa,,,Automation Planned
Test Case,NGA-T10213,NGA-E10924,Shares / Decrement with V1 Policy - Customer Level,"NGA-10108,NGA-11721",Normal,Pass,Apr/07/2025 - Apr/20/2025,Functional,AbsenceTracker,System,Swift,,High,,DEV4,Rani Patha,10/4/2025,0,Maximiliano Sosa,,,Automation Planned
Test Case,NGA-T10214,NGA-E10925,Shares / Decrement with V1 Policy - Employeer Level,"NGA-10108,NGA-11721",Normal,Pass,Apr/07/2025 - Apr/20/2025,Functional,AbsenceTracker,System,Swift,,High,,DEV4,Carlos Santiago,10/4/2025,0,Maximiliano Sosa,,,Automation Not Planned
Test Case,NGA-T10244,NGA-E10694,Insights Tenant Schema - case_time_off_request view,"NGA-10185,NGA-12652",High,Pass,Mar/17/2025 - Mar/30/2025,Functional,Insights,End-to-End,Sirius,,High,Done,,Carlos Santiago,20/03/2025,0,Maria Luisa Silva,NGA-12652 - [ETL] Add new organization fields to employee dimension,,Automation Not Planned
Test Case,NGA-T10465,NGA-E10271,Insights Backup - User Scheduled Reports Restore,"NGA-8508,NGA-8516,NGA-12005",Normal,Pass,Jan/27/2025 - Feb/09/2025,Functional,Insights,API,Sirius,,Medium,Done,,Rani Patha,30/01/2025,0,Matheus Dias,NGA-12005 - Change the Insights user restore mechanism to restore assets over 90 days old,,Automation Planned
Test Case,NGA-T10802,NGA-E10182,authenticated webhooks,NGA-10507,Happy Path,Pass,Jan/13/2025 - Jan/26/2025,Regression,AbsenceTracker,API,Absengers-MRM,,Medium,,DEV2,Rani Patha,14/01/2025,0,Rani Patha,,,Automation Planned
Test Case,NGA-T10932,NGA-E10358,Hyperlinks Plugin - Test links for each data source,"NGA-11157,NGA-11579,NGA-12176",Normal,Pass,Feb/10/2025 - Feb/23/2025,Functional,Insights,System,Sirius,,High,Done,,Paolo Calderon,11/2/2025,0,Carlos Santiago,NGA-12176 - Remove additional fields from CSV download added by asWidgetLinks add-on,,Automation Planned
Test Case,NGA-T10933,NGA-E10359,Hyperlinks Plugin - Test file downloads when the plugin is applied,"NGA-11157,NGA-11579,NGA-12176",Normal,Pass,Feb/10/2025 - Feb/23/2025,Functional,Insights,System,Sirius,,High,Done,,Paolo Calderon,11/2/2025,0,Carlos Santiago,NGA-12176 - Remove additional fields from CSV download added by asWidgetLinks add-on,,Automation Planned
Test Case,NGA-T10934,NGA-E10360,"Hyperlinks Plugin - Test dashboard pagination, sorting, filters","NGA-11157,NGA-11579,NGA-12176",Normal,Pass,Feb/10/2025 - Feb/23/2025,Functional,Insights,System,Sirius,,High,Done,,Paolo Calderon,11/2/2025,0,Carlos Santiago,NGA-12176 - Remove additional fields from CSV download added by asWidgetLinks add-on,,Automation Not Planned
Test Case,NGA-T10936,NGA-E11176,Insights Datasource - Certification - core-certification data model,"NGA-7111,NGA-7326,NGA-7612,NGA-8086,NGA-8531,NGA-8536,NGA-8691,NGA-8707,NGA-9266,NGA-9357,NGA-9528,NGA-9634,NGA-10548,NGA-10686,NGA-10837,NGA-10850,NGA-10853,NGA-10857,NGA-11205,NGA-11296,NGA-11493,NGA-11595,NGA-12653,NGA-14607",High,Pass,May/19/2025 - Jun/01/2025,Regression,Insights,End-to-End,Sirius,,Medium,Done,,Rani Patha,19/05/2025,0,Matheus Dias,NGA-14607 - [Sisense] Add Case Work Related fields to Sisense datasources,,Automation Not Planned
Test Case,NGA-T10936,NGA-E11218,Insights Datasource - Certification - core-certification data model,"NGA-7111,NGA-7326,NGA-7612,NGA-8086,NGA-8531,NGA-8536,NGA-8691,NGA-8707,NGA-9266,NGA-9357,NGA-9528,NGA-9634,NGA-10548,NGA-10686,NGA-10837,NGA-10850,NGA-10853,NGA-10857,NGA-11205,NGA-11296,NGA-11493,NGA-11595,NGA-12653,NGA-14607",High,Pass,May/19/2025 - Jun/01/2025,Regression,Insights,End-to-End,Sirius,,Medium,Done,,Rani Patha,20/05/2025,0,Matheus Dias,NGA-12653 - [Sisense] Add new organization fields to employee related datasources,,Automation Not Planned
Test Case,NGA-T10937,NGA-E11177,Insights Datasource - Time-off Request - core-time-off-request data model,"NGA-7111,NGA-8623,NGA-10837,NGA-11296,NGA-11493,NGA-11595,NGA-12653,NGA-14540,NGA-14607",Normal,Pass,May/19/2025 - Jun/01/2025,Functional,Insights,System,Sirius,,Medium,Done,,Carlos Santiago,19/05/2025,0,,NGA-14607 - [Sisense] Add Case Work Related fields to Sisense datasources,,Automation Planned
Test Case,NGA-T10937,NGA-E11219,Insights Datasource - Time-off Request - core-time-off-request data model,"NGA-7111,NGA-8623,NGA-10837,NGA-11296,NGA-11493,NGA-11595,NGA-12653,NGA-14540,NGA-14607",Normal,Pass,May/19/2025 - Jun/01/2025,Functional,Insights,System,Sirius,,Medium,Done,,Maria Cancqui,20/05/2025,0,,NGA-12653 - [Sisense] Add new organization fields to employee related datasources,,Automation Not Planned
Test Case,NGA-T10937,NGA-E11275,Insights Datasource - Time-off Request - core-time-off-request data model,"NGA-7111,NGA-8623,NGA-10837,NGA-11296,NGA-11493,NGA-11595,NGA-12653,NGA-14540,NGA-14607",Normal,Pass,May/26/2025 - Jun/08/2025,Functional,Insights,System,Sirius,,Medium,Done,,Paolo Calderon,30/05/2025,0,,NGA-14540 - [Sisense] Add ITOR Details to the Time-Off request data source,,Needs Review
Test Case,NGA-T10940,NGA-E10361,Hyperlinks Plugin - Test clicking at two links with the same entity number (CaseId or EmployeeId),"NGA-11157,NGA-11579,NGA-12176",Normal,Pass,Feb/10/2025 - Feb/23/2025,Functional,Insights,System,Sirius,,High,Done,,Maria Cancqui,12/2/2025,0,Carlos Santiago,NGA-12176 - Remove additional fields from CSV download added by asWidgetLinks add-on,,Automation Not Planned
Test Case,NGA-T10942,NGA-E14029,Verify the redirect to Employee Record after SSO,NGA-11302,Happy Path,Pass,Nov/10/2025 - Nov/23/2025,Regression,AbsenceTracker,System,Absengers-MRM,,Medium,Done,,Maria Cancqui,10/11/2025,0,Rani Patha,SSO,,Automation Not Planned
Test Case,NGA-T10942,NGA-E14121,Verify the redirect to Employee Record after SSO,NGA-11302,Happy Path,Pass,Nov/10/2025 - Nov/23/2025,Regression,AbsenceTracker,System,Absengers-MRM,,Medium,Done,,Daniela Medina,12/11/2025,0,Rani Patha,SSO,,Automation Not Planned
Test Case,NGA-T10942,NGA-E14163,Verify the redirect to Employee Record after SSO,NGA-11302,Happy Path,Not Executed,Nov/10/2025 - Nov/23/2025,Regression,AbsenceTracker,System,Absengers-MRM,,Medium,Done,Test1,Paolo Calderon,12/11/2025,0,Rani Patha,SSO,,Needs Review
Test Case,NGA-T10942,NGA-E14192,Verify the redirect to Employee Record after SSO,NGA-11302,Happy Path,Pass,Nov/10/2025 - Nov/23/2025,Regression,AbsenceTracker,System,Absengers-MRM,,Medium,Done,Test2,Daniela Medina,12/11/2025,0,Rani Patha,SSO,,Automation Not Planned
Test Case,NGA-T10946,NGA-E14030,Verify the Case Page redirect to 404 error when the user doesn't have access to Case with SSO,NGA-11302,Normal,Pass,Nov/10/2025 - Nov/23/2025,Regression,AbsenceTracker,System,Absengers-MRM,,Medium,Done,,Daniela Medina,10/11/2025,0,Rani Patha,SSO,,Automation Not Planned
Test Case,NGA-T10946,NGA-E14122,Verify the Case Page redirect to 404 error when the user doesn't have access to Case with SSO,NGA-11302,Normal,Pass,Nov/10/2025 - Nov/23/2025,Regression,AbsenceTracker,System,Absengers-MRM,,Medium,Done,,Daniela Medina,12/11/2025,0,Rani Patha,SSO,,Automation Not Planned
Test Case,NGA-T10946,NGA-E14190,Verify the Case Page redirect to 404 error when the user doesn't have access to Case with SSO,NGA-11302,Normal,Pass,Nov/10/2025 - Nov/23/2025,Regression,AbsenceTracker,System,Absengers-MRM,,Medium,Done,Test1,Maximiliano Sosa,12/11/2025,0,Rani Patha,SSO,,Automation Not Planned
Test Case,NGA-T10947,NGA-E14031,Verify the Employee Page redirect to 404 error when the user doesn't have access to with SSO,NGA-11302,Normal,Pass,Nov/10/2025 - Nov/23/2025,Regression,AbsenceTracker,System,Absengers-MRM,,Medium,Done,,Maximiliano Sosa,10/11/2025,0,Rani Patha,SSO,,Automation Not Planned
Test Case,NGA-T10947,NGA-E14123,Verify the Employee Page redirect to 404 error when the user doesn't have access to with SSO,NGA-11302,Normal,Pass,Nov/10/2025 - Nov/23/2025,Regression,AbsenceTracker,System,Absengers-MRM,,Medium,Done,,Maximiliano Sosa,12/11/2025,0,Rani Patha,SSO,,Automation Not Planned
Test Case,NGA-T10947,NGA-E14191,Verify the Employee Page redirect to 404 error when the user doesn't have access to with SSO,NGA-11302,Normal,Pass,Nov/10/2025 - Nov/23/2025,Regression,AbsenceTracker,System,Absengers-MRM,,Medium,Done,Test1,Paolo Calderon,12/11/2025,0,Rani Patha,SSO,,Automation Not Planned
Test Case,NGA-T11021,NGA-E10232,Insights Documentation - Data Warehouse Diagram,"NGA-11648,NGA-14539,NGA-14606,NGA-14975,NGA-16620,NGA-16621,NGA-17382,NGA-18027,NGA-18376",Normal,Pass,Jan/20/2025 - Feb/02/2025,Functional,Insights,System,Sirius,,Low,Done,,Paolo Calderon,24/01/2025,0,Matheus Bedini Passini,NGA-11648 - [ETL] Add Policy Determination Start/End dates to fact_case_policy_usage,,Automation Planned
Test Case,NGA-T11021,NGA-E11096,Insights Documentation - Data Warehouse Diagram,"NGA-11648,NGA-14539,NGA-14606,NGA-14975,NGA-16620,NGA-16621,NGA-17382,NGA-18027,NGA-18376",Normal,Pass,May/05/2025 - May/18/2025,Functional,Insights,System,Sirius,,Low,Done,,Paolo Calderon,5/5/2025,0,Matheus Bedini Passini,NGA-14606 - [ETL] Add Case Work Related fields to the Case table and views,,Automation Planned
Test Case,NGA-T11021,NGA-E11279,Insights Documentation - Data Warehouse Diagram,"NGA-11648,NGA-14539,NGA-14606,NGA-14975,NGA-16620,NGA-16621,NGA-17382,NGA-18027,NGA-18376",Normal,Pass,Jun/02/2025 - Jun/15/2025,Functional,Insights,System,Sirius,,Low,Done,,Rani Patha,2/6/2025,0,Matheus Bedini Passini,NGA-14539 - [ETL] Add ITOR Details to Insights,,Automated
Test Case,NGA-T11021,NGA-E11455,Insights Documentation - Data Warehouse Diagram,"NGA-11648,NGA-14539,NGA-14606,NGA-14975,NGA-16620,NGA-16621,NGA-17382,NGA-18027,NGA-18376",Normal,Pass,Jun/09/2025 - Jun/22/2025,Functional,Insights,System,Sirius,,Low,Done,,Rani Patha,13/06/2025,0,Matheus Bedini Passini,NGA-14975 - Fix discrepancies found in Employee Contact integration,,Automation Planned
Test Case,NGA-T11021,NGA-E11672,Insights Documentation - Data Warehouse Diagram,"NGA-11648,NGA-14539,NGA-14606,NGA-14975,NGA-16620,NGA-16621,NGA-17382,NGA-18027,NGA-18376",Normal,Pass,Jun/30/2025 - Jul/13/2025,Functional,Insights,System,Sirius,,Low,Done,,Rani Patha,1/7/2025,0,Matheus Bedini Passini,NGA-14904 - [ETL] Remove old report manager related tables,,Automation Not Planned
Test Case,NGA-T11021,NGA-E13533,Insights Documentation - Data Warehouse Diagram,"NGA-11648,NGA-14539,NGA-14606,NGA-14975,NGA-16620,NGA-16621,NGA-17382,NGA-18027,NGA-18376",Normal,Pass,Oct/20/2025 - Nov/02/2025,Functional,Insights,System,Sirius,,Low,Done,,Rani Patha,21/10/2025,0,Matheus Bedini Passini,NGA-16621 - [ETL] Create new table to map EmployeeContact/Case relationship for Health Care Provider,,Automation Planned
Test Case,NGA-T11021,NGA-E13816,Insights Documentation - Data Warehouse Diagram,"NGA-11648,NGA-14539,NGA-14606,NGA-14975,NGA-16620,NGA-16621,NGA-17382,NGA-18027,NGA-18376",Normal,Pass,Nov/03/2025 - Nov/16/2025,Functional,Insights,System,Sirius,,Low,Done,,Rani Patha,4/11/2025,0,Matheus Bedini Passini,NGA-16620 - Update Sisense assets to use another Customer property,,Automation Not Planned
